"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"SL","2021-05-23","84.3","0.42","6.23","Chapman, Aroldis",518735,547973,,"ball",,,,,12,"Yasmani Grandal walks.","R","R","L","NYY","CWS","B",,,2,0,2021,"-1.09","-0.01","1.17","2.55",,,,1,9,"Top",,,,,596142,,,3.9622635555456522,-122.64804919617372,-2.164353530951242,-11.752431283966573,25.27497001797498,-32.06354234871677,"2.99","1.37",,,,"85.5",2396,"7.2",634009,547973,596142,518934,596059,570482,650402,642180,458731,640449,"53.31",,,,,,,,68,3,"Slider",4,4,4,4,4,4,4,4,"Standard","Standard",286,"0","0.088"
"FF","2021-05-23","97.6","0.74","6.01","Chapman, Aroldis",518735,547973,,"ball",,,,,12,"Yasmani Grandal walks.","R","R","L","NYY","CWS","B",,,1,0,2021,"0.51","1.17","1.28","3.56",,,,1,9,"Top",,,,,596142,,,0.2832732361162694,-142.14735206343968,-3.8976605936606448,6.864702405725506,30.797599062092765,-15.555943578148414,"3.16","1.48",,,,"99.3",2412,"7.1",634009,547973,596142,518934,596059,570482,650402,642180,458731,640449,"53.42",,,,,,,,68,2,"4-Seam Fastball",4,4,4,4,4,4,4,4,"Standard","Standard",156,"0","0.05"
"FF","2021-05-23","99.1","0.76","6.16","Chapman, Aroldis",518735,547973,,"ball",,,,,12,"Yasmani Grandal walks.","R","R","L","NYY","CWS","B",,,0,0,2021,"0.26","1.38","0.16","3.71",,,,1,9,"Top",,,,,596142,,,-2.271767581255715,-144.36888946617975,-4.593752090844458,4.130893179100547,31.93768790428306,-11.968569401570308,"3.12","1.44",,,,"100.7",2508,"7",634009,547973,596142,518934,596059,570482,650402,642180,458731,640449,"53.53",,,,,,,,68,1,"4-Seam Fastball",4,4,4,4,4,4,4,4,"Standard","Standard",160,"0","0.026"
"FF","2021-05-23","98.6","0.83","6.05","Chapman, Aroldis",683734,547973,"home_run","hit_into_play",,,,,5,"Andrew Vaughn homers (3) on a fly ball to right center field.","R","R","L","NYY","CWS","X",,"fly_ball",1,0,2021,"0.54","1.29","-0.16","2.11",,,,1,9,"Top",179.81,32.47,,,596142,,,-4.001408028719682,-143.42516887107723,-8.356554889432763,8.341278028315518,33.944277022023094,-12.645768699597799,"3.37","1.53",432,"109.8",27,"99.7",2553,"7",634009,547973,596142,518934,596059,570482,650402,642180,458731,640449,"53.51",0.986,1.972,"2",1,0,3,6,67,2,"4-Seam Fastball",4,3,3,4,4,4,4,4,"Standard","Standard",159,"-0.355","0.974"
"FF","2021-05-23","99.8","0.69","6.04","Chapman, Aroldis",683734,547973,,"ball",,,,,14,"Andrew Vaughn homers (3) on a fly ball to right center field.","R","R","L","NYY","CWS","B",,,0,0,2021,"0.72","1.35","0.89","1.62",,,,1,9,"Top",,,,,596142,,,-1.1632385563110534,-145.04878689823718,-10.064647038027827,10.505757059658135,32.84573592802688,-11.032238701370423,"3.33","1.56",,,,"101.1",2428,"7",634009,547973,596142,518934,596059,570482,650402,642180,458731,640449,"53.53",,,,,,,,67,1,"4-Seam Fastball",4,3,3,4,3,4,3,4,"Standard","Standard",157,"0","0.026"
"FF","2021-05-23","98.1","0.72","6.11","Chapman, Aroldis",606213,547973,"field_out","hit_into_play",,,,,7,"Yermin Mercedes lines out to left fielder Tyler Wade.","R","R","L","NYY","CWS","X",7,"line_drive",0,0,2021,"0.35","1.46","-0.56","1.95",,,,0,9,"Top",43.5,106.06,,,596142,,,-4.301328547939345,-142.60493280766443,-9.242148252803931,5.741830501674548,33.233861366576335,-10.362429774566479,"3.32","1.51",305,"83.7",28,"99.3",2439,"7.1",634009,547973,596142,518934,596059,570482,650402,642180,458731,640449,"53.45",0.074,0.083,"0",1,0,0,3,66,1,"4-Seam Fastball",4,3,3,4,3,4,3,4,"Standard","Standard",161,"0.071","-0.241"
"SL","2021-05-21","85","0.59","6.22","Chapman, Aroldis",683734,547973,"triple_play","hit_into_play",,,,,8,"Andrew Vaughn grounds into a triple play, third baseman Gio Urshela to second baseman Rougned Odor to first baseman Luke Voit.   Billy Hamilton out at 3rd.    Leury Garcia out at 2nd.    Andrew Vaughn out at 1st.","R","R","L","NYY","CWS","X",5,"ground_ball",1,1,2021,"-1.1","0.33","-0.26","1.97",,571740,544725,0,9,"Top",101.81,173.56,,,596142,,,0.21130960459215326,-123.58878725313242,-4.243970011011298,-11.150036206997216,29.362190875667057,-28.066308860220623,"3.37","1.53",14,"101.1",-8,"85.8",2399,"7.3",634014,547973,596142,572228,596059,570482,650402,642180,458731,592450,"53.21",0.243,0.219,"0",1,0,0,2,63,3,"Slider",1,1,1,1,1,1,1,1,"Standard","Standard",319,"0.325","-0.694"
"FF","2021-05-21","97.5","0.52","6.11","Chapman, Aroldis",683734,547973,,"called_strike",,,,,6,"Andrew Vaughn grounds into a triple play, third baseman Gio Urshela to second baseman Rougned Odor to first baseman Luke Voit.   Billy Hamilton out at 3rd.    Leury Garcia out at 2nd.    Andrew Vaughn out at 1st.","R","R","L","NYY","CWS","S",,,1,0,2021,"0.21","1.64","0.48","2.44",,571740,544725,0,9,"Top",,,,,596142,,,-0.6147972518041916,-141.73588182367632,-8.255094842027603,3.032050843808837,33.73987486085649,-8.4471523754595,"3.28","1.59",,,,"99.1",2413,"7.3",634014,547973,596142,572228,596059,570482,650402,642180,458731,592450,"53.18",,,,,,,,63,2,"4-Seam Fastball",1,1,1,1,1,1,1,1,"Standard","Standard",155,"0","-0.099"
"FF","2021-05-21","97.6","0.63","6.11","Chapman, Aroldis",683734,547973,,"ball",,,,,12,"Andrew Vaughn grounds into a triple play, third baseman Gio Urshela to second baseman Rougned Odor to first baseman Luke Voit.   Billy Hamilton out at 3rd.    Leury Garcia out at 2nd.    Andrew Vaughn out at 1st.","R","R","L","NYY","CWS","B",,,0,0,2021,"0.16","1.69","1.05","3.76",,571740,544725,0,9,"Top",,,,,596142,,,0.7776452444767291,-142.08184277592443,-4.718113089316513,2.0009740001632395,36.616189586593556,-8.48096107974184,"3.25","1.59",,,,"98.4",2448,"7",634014,547973,596142,572228,596059,570482,650402,642180,458731,592450,"53.51",,,,,,,,63,1,"4-Seam Fastball",1,1,1,1,1,1,1,1,"Strategic","Standard",158,"0","0.083"
"SL","2021-05-21","86.3","0.46","6.22","Chapman, Aroldis",544725,547973,"sac_bunt","hit_into_play",,,,,11,"Leury Garcia hits a sacrifice bunt.    Fielding error by pitcher Aroldis Chapman.   Billy Hamilton to 2nd.    Leury Garcia to 1st.","R","R","L","NYY","CWS","X",1,"ground_ball",0,1,2021,"-0.75","0.8","-0.93","2.75",,,571740,0,9,"Top",135.62,184.74,,,596142,,,-1.8034550420777002,-125.61157712688737,-3.683585377194812,-7.451467181107586,27.607707442663905,-23.173302334513274,"3.26","1.48",7,"31.5",-18,"87.9",2473,"7.4",634014,547973,596142,572228,596059,570482,650402,642180,458731,592450,"53.05",0.271,0.261,"0.9",0,0,0,1,62,2,"Slider",1,1,1,1,1,1,1,1,"Standard","Standard",291,"-0.109","-0.107"
"FF","2021-05-21","97.3","0.67","6.07","Chapman, Aroldis",544725,547973,,"foul",,,,,4,"Leury Garcia hits a sacrifice bunt.    Fielding error by pitcher Aroldis Chapman.   Billy Hamilton to 2nd.    Leury Garcia to 1st.","R","R","L","NYY","CWS","S",,,0,0,2021,"0.21","1.62","-0.39","2.49",,,571740,0,9,"Top",,,,,596142,,,-3.3909139919767934,-141.44936401369858,-7.8859828882547784,3.6020552294272687,34.56082682932607,-8.819993159157702,"3.26","1.48",141,"76.2",12,"98.4",2407,"7.1",634014,547973,596142,572228,596059,570482,650402,642180,458731,592450,"53.4",,,,,,,,62,1,"4-Seam Fastball",1,1,1,1,1,1,1,1,"Standard","Standard",161,"0","-0.057"
"FF","2021-05-21","97","0.74","6.05","Chapman, Aroldis",606213,547973,"walk","ball",,,,,12,"Yermin Mercedes walks.","R","R","L","NYY","CWS","B",,,3,1,2021,"0.39","1.46","0.59","3.95",,,,0,9,"Top",,,,,596142,,,-1.320262297984647,-141.1828421233311,-3.456645838551566,5.472221702628723,34.061530930907594,-12.061958135425824,"3.22","1.51",,,,"98.3",2505,"7.1",634014,547973,596142,572228,596059,570482,650402,642180,458731,592450,"53.35",,,"0.7",1,0,0,,61,5,"4-Seam Fastball",1,1,1,1,1,1,1,1,"Standard","Standard",159,"-0.082","0.252"
"FF","2021-05-21","100.1","0.41","5.93","Chapman, Aroldis",606213,547973,,"ball",,,,,13,"Yermin Mercedes walks.","R","R","L","NYY","CWS","B",,,2,1,2021,"0.59","1.51","-1.81","0.26",,,,0,9,"Top",,,,,596142,,,-7.6588080465303365,-144.95560613048642,-14.067377530657886,10.025890470081249,32.666338827005504,-7.806442759759629,"3.16","1.49",,,,"102.1",2571,"7.6",634014,547973,596142,572228,596059,570482,650402,642180,458731,592450,"52.93",,,,,,,,61,4,"4-Seam Fastball",1,1,1,1,1,1,1,1,"Standard","Standard",154,"0","0.113"
"FF","2021-05-21","100.4","0.69","5.96","Chapman, Aroldis",606213,547973,,"called_strike",,,,,5,"Yermin Mercedes walks.","R","R","L","NYY","CWS","S",,,2,0,2021,"0.56","1.67","0.07","2.32",,,,0,9,"Top",,,,,596142,,,-3.088944651402691,-145.99136019277546,-8.834422601787818,8.717817771556218,33.82362661228016,-6.346642163392938,"3.39","1.59",,,,"101.9",2562,"7.1",634014,547973,596142,572228,596059,570482,650402,642180,458731,592450,"53.38",,,,,,,,61,3,"4-Seam Fastball",1,1,1,1,1,1,1,1,"Standard","Standard",150,"0","-0.067"
"FF","2021-05-21","98.5","0.62","6.04","Chapman, Aroldis",606213,547973,,"ball",,,,,12,"Yermin Mercedes walks.","R","R","L","NYY","CWS","B",,,1,0,2021,"0.47","1.79","0.35","3.98",,,,0,9,"Top",,,,,596142,,,-1.879958582016016,-143.41339781367788,-4.351982324125798,6.957647945522113,33.87978777316712,-6.695981037510847,"3.46","1.62",,,,"100.2",2562,"7.3",634014,547973,596142,572228,596059,570482,650402,642180,458731,592450,"53.24",,,,,,,,61,2,"4-Seam Fastball",1,1,1,1,1,1,1,1,"Standard","Standard",158,"0","0.07"
"FF","2021-05-21","100.5","0.66","6.06","Chapman, Aroldis",606213,547973,,"ball",,,,,1,"Yermin Mercedes walks.","R","R","L","NYY","CWS","B",,,0,0,2021,"0.7","1.7","-0.76","3.01",,,,0,9,"Top",,,,,596142,,,-5.70524156719082,-146.19393933352092,-7.248560392725049,11.390505965967918,33.119852377708774,-6.245856675204954,"3.6","1.62",,,,"102.1",2662,"7.1",634014,547973,596142,572228,596059,570482,650402,642180,458731,592450,"53.42",,,,,,,,61,1,"4-Seam Fastball",1,1,1,1,1,1,1,1,"Standard","Standard",150,"0","0.038"
"FF","2021-05-20","101.6","0.57","6.12","Chapman, Aroldis",501981,547973,"strikeout","swinging_strike",,,,,5,"Khris Davis strikes out swinging.","R","R","L","TEX","NYY","S",2,,2,2,2021,"0.44","1.39","-0.03","2.72",,608336,,2,9,"Bot",,,,,596142,,,-2.7924318414630904,-147.76070013716213,-7.644574135185489,7.124638668569975,35.577961066739235,-10.261535927442067,"3.32","1.51",,,,"103",2380,"7.1",634047,547973,596142,518934,596059,570482,650402,609280,458731,592450,"53.39",,,"0",1,0,0,,69,5,"4-Seam Fastball",0,2,0,2,2,0,0,2,"Standard","Standard",151,"-0.046","-0.259"
"FF","2021-05-20","98.9","0.67","6.1","Chapman, Aroldis",501981,547973,,"foul",,,,,8,"Khris Davis strikes out swinging.","R","R","L","TEX","NYY","S",,,2,1,2021,"0.28","1.21","-0.19","1.95",,608336,,2,9,"Bot",,,,,596142,,,-3.0567783826368284,-143.80471651100194,-8.869241781570938,4.556845011353214,33.69454815169966,-13.503047056947294,"3.32","1.51",255,"77.1",34,"100.9",2433,"7.4",634047,547973,596142,518934,596059,570482,650402,609280,458731,592450,"53.07",,,,,,,,69,4,"4-Seam Fastball",0,2,0,2,2,0,0,2,"Standard","Standard",158,"0","-0.071"
"FF","2021-05-20","99.7","0.9","6.15","Chapman, Aroldis",501981,547973,,"ball",,,,,12,"Khris Davis strikes out swinging.","R","R","L","TEX","NYY","B",,,1,1,2021,"0.54","1.33","1.16","2.9",,608336,,2,9,"Bot",,,,,596142,,,-0.5870184196508463,-145.17086075143305,-6.796011273199763,7.775322813658015,34.30788431783635,-11.95218945522093,"3.42","1.57",,,,"101.6",2352,"7.3",634047,547973,596142,518934,596059,570482,650402,609280,458731,592450,"53.21",,,,,,,,69,3,"4-Seam Fastball",0,2,0,2,2,0,0,2,"Standard","Standard",155,"0","0.04"
"FF","2021-05-20","98.8","0.74","6.09","Chapman, Aroldis",501981,547973,,"called_strike",,,,,3,"Khris Davis strikes out swinging.","R","R","L","TEX","NYY","S",,,1,0,2021,"0.64","1.34","0.52","3.02",,608336,,2,9,"Bot",,,,,596142,,,-2.1418557767415445,-143.8282434294573,-6.1492007293185615,9.416864752440839,33.591799929613835,-12.351741641009719,"3.37","1.57",,,,"100.7",2400,"7.3",634047,547973,596142,518934,596059,570482,650402,609280,458731,592450,"53.18",,,,,,,,69,2,"4-Seam Fastball",0,2,0,2,2,0,0,2,"Standard","Standard",154,"0","-0.053"
"FF","2021-05-20","99.4","0.75","6.25","Chapman, Aroldis",501981,547973,,"ball",,,,,12,"Khris Davis strikes out swinging.","R","R","L","TEX","NYY","B",,,0,0,2021,"0.4","1.67","0.25","4.91",,,608336,2,9,"Bot",,,,,596142,,,-2.3593785131435077,-144.77353019745513,-2.1884633295388434,6.1574831729619515,34.21950592039257,-8.473452441074011,"3.42","1.62",,,,"101",2565,"7.1",634047,547973,596142,518934,596059,570482,650402,609280,458731,592450,"53.38",,,,,,,,69,1,"4-Seam Fastball",0,2,0,2,2,0,0,2,"Standard","Standard",158,"0.002","0.036"
"FF","2021-05-20","98.7","0.72","6.1","Chapman, Aroldis",666969,547973,"field_out","hit_into_play",,,,,8,"Adolis Garcia lines out sharply to center fielder Brett Gardner.","R","R","L","TEX","NYY","X",8,"line_drive",1,0,2021,"0.49","1.54","0.18","1.89",,,608336,1,9,"Bot",122.34,49.9,,,596142,,,-2.645458950619302,-143.43680455092613,-9.738172507662188,7.344480686602569,33.736230508649705,-8.869672003877799,"3.41","1.56",368,"112.4",14,"100.3",2464,"7.3",634047,547973,596142,518934,596059,570482,650402,609280,458731,592450,"53.25",0.754,0.829,"0",1,0,0,6,68,2,"4-Seam Fastball",0,2,0,2,2,0,0,2,"Standard","Standard",153,"-0.059","-0.355"
"FF","2021-05-20","99.3","0.83","6.12","Chapman, Aroldis",666969,547973,,"ball",,,,,12,"Adolis Garcia lines out sharply to center fielder Brett Gardner.","R","R","L","TEX","NYY","B",,,0,0,2021,"0.32","1.61","0.76","3.82",,,608336,1,9,"Bot",,,,,596142,,,-0.9529103352906405,-144.64211752926505,-4.74609461743228,4.643088475810671,34.38035990172677,-8.681344606550141,"3.48","1.77",,,,"100.9",2518,"7.2",634047,547973,596142,518934,596059,570482,650402,609280,458731,592450,"53.34",,,,,,,,68,1,"4-Seam Fastball",0,2,0,2,2,0,0,2,"Standard","Standard",156,"0","0.048"
"FF","2021-05-20","99","0.71","6.01","Chapman, Aroldis",608336,547973,"walk","ball",,,,,2,"Joey Gallo walks.","R","L","L","TEX","NYY","B",,,3,2,2021,"0.46","1.34","-0.16","3.77",,,,1,9,"Bot",,,,,596142,,,-3.51378946031731,-144.15195907825586,-3.8385930798502295,7.18451741553154,34.46047432258233,-12.883981295532852,"3.7","1.82",,,,"100.2",2457,"7",634047,547973,596142,518934,596059,570482,650402,609280,458731,592450,"53.51",,,"0.7",1,0,0,,67,6,"4-Seam Fastball",0,2,0,2,2,0,0,2,"Infield shade","Standard",145,"0.06","0.215"
"FF","2021-05-20","100","0.71","6.11","Chapman, Aroldis",608336,547973,,"ball",,,,,11,"Joey Gallo walks.","R","L","L","TEX","NYY","B",,,2,2,2021,"0.53","1.03","-0.3","4.69",,,,1,9,"Bot",,,,,596142,,,-4.1290320169982015,-145.66389037525238,-0.9909276499836639,8.567517653974134,35.56632572035329,-17.469460369989513,"3.68","1.7",,,,"101.4",2417,"7.1",634047,547973,596142,518934,596059,570482,650402,609280,458731,592450,"53.39",,,,,,,,67,5,"4-Seam Fastball",0,2,0,2,2,0,0,2,"Infield shade","Standard",154,"0","0.071"
"FS","2021-05-20","91.6","0.66","6.08","Chapman, Aroldis",608336,547973,,"ball",,,,,13,"Joey Gallo walks.","R","L","L","TEX","NYY","B",,,1,2,2021,"0.07","-0.1","-1.11","0.64",,,,1,9,"Bot",,,,,596142,,,-4.711014725360135,-133.18462745841072,-7.73855507425077,1.8771391829438095,30.46514437922951,-31.765856377751753,"3.63","1.66",,,,"93",1269,"7.3",634047,547973,596142,518934,596059,570482,650402,609280,458731,592450,"53.21",,,,,,,,67,4,"Split-Finger",0,2,0,2,2,0,0,2,"Infield shade","Standard",90,"0","0.028"
"FF","2021-05-20","99.9","0.89","6.12","Chapman, Aroldis",608336,547973,,"swinging_strike",,,,,3,"Joey Gallo walks.","R","L","L","TEX","NYY","S",,,1,1,2021,"0.36","1.2","0.78","3.3",,,,1,9,"Bot",,,,,596142,,,-1.1850227193983034,-145.36651698724552,-5.274773312594389,5.449756200359827,35.274150381540935,-14.09267236114626,"3.58","1.68",,,,"101.2",2420,"7.1",634047,547973,596142,518934,596059,570482,650402,609280,458731,592450,"53.43",,,,,,,,67,3,"4-Seam Fastball",0,2,0,2,2,0,0,2,"Infield shade","Standard",154,"0","-0.043"
"SL","2021-05-20","89.2","0.61","6.26","Chapman, Aroldis",608336,547973,,"ball",,,,,13,"Joey Gallo walks.","R","L","L","TEX","NYY","B",,,0,1,2021,"-1.22","0.34","-1.76","-0.08",,,,1,9,"Bot",,,,,596142,,,-3.319687080960134,-129.50569919869642,-10.414516130677928,-12.897847643030516,29.19322887515957,-26.215480422540782,"3.65","1.68",,,,"90.8",2599,"7.5",634047,547973,596142,518934,596059,570482,650402,609280,458731,592450,"52.95",,,,,,,,67,2,"Slider",0,2,0,2,2,0,0,2,"Infield shade","Standard",313,"0","0.021"
"FF","2021-05-20","100.4","1.03","6.17","Chapman, Aroldis",608336,547973,,"swinging_strike",,,,,5,"Joey Gallo walks.","R","L","L","TEX","NYY","S",,,0,0,2021,"0.52","1.65","0.14","2.94",,,,1,9,"Bot",,,,,596142,,,-3.71830355212632,-145.88884982736457,-7.513500684081464,8.261260643893182,37.56938053407826,-7.075816888349827,"3.58","1.68",,,,"101.1",2546,"7",634047,547973,596142,518934,596059,570482,650402,609280,458731,592450,"53.52",,,,,,,,67,1,"4-Seam Fastball",0,2,0,2,2,0,0,2,"Infield shade","Standard",154,"0","-0.027"
"FF","2021-05-20","100.2","0.75","6.18","Chapman, Aroldis",663993,547973,"strikeout","swinging_strike",,,,,3,"Nate Lowe strikes out swinging.","R","L","L","TEX","NYY","S",2,,1,2,2021,"0.53","1.46","0.59","3.16",,,,0,9,"Bot",,,,,596142,,,-1.735118308009811,-145.8503090482926,-6.52821384065976,7.983993022486273,35.9292164115914,-9.95472385346754,"3.48","1.61",,,,"101.6",2502,"7.2",634047,547973,596142,518934,596059,570482,650402,609280,458731,592450,"53.34",,,"0",1,0,0,,66,4,"4-Seam Fastball",0,2,0,2,2,0,0,2,"Strategic","Standard",152,"-0.044","-0.174"
"FF","2021-05-20","101.7","0.78","6.17","Chapman, Aroldis",663993,547973,,"ball",,,,,11,"Nate Lowe strikes out swinging.","R","L","L","TEX","NYY","B",,,0,2,2021,"0","1.62","-0.88","2.86",,,,0,9,"Bot",,,,,596142,,,-4.714791685347204,-147.7261111439,-7.910279906413522,1.2876979841910794,39.0373841224139,-6.770398355547312,"3.6","1.66",,,,"102.4",2605,"7",634047,547973,596142,518934,596059,570482,650402,609280,458731,592450,"53.48",,,,,,,,66,3,"4-Seam Fastball",0,2,0,2,2,0,0,2,"Strategic","Standard",149,"0","0.022"
"FF","2021-05-20","98.7","0.99","6.11","Chapman, Aroldis",663993,547973,,"swinging_strike",,,,,3,"Nate Lowe strikes out swinging.","R","L","L","TEX","NYY","S",,,0,1,2021,"0.45","1.4","0.76","3.31",,,,0,9,"Bot",,,,,596142,,,-1.6847328263538461,-143.57253200694714,-5.462572932820706,6.573223434246346,36.17139210639055,-11.807511286474952,"3.48","1.61",,,,"99.6",2534,"7",634047,547973,596142,518934,596059,570482,650402,609280,458731,592450,"53.52",,,,,,,,66,2,"4-Seam Fastball",0,2,0,2,2,0,0,2,"Infield shade","Standard",153,"0","-0.052"
"FF","2021-05-20","98.2","0.76","6.18","Chapman, Aroldis",663993,547973,,"called_strike",,,,,1,"Nate Lowe strikes out swinging.","R","L","L","TEX","NYY","S",,,0,0,2021,"0.02","1.65","-0.7","3.12",,,,0,9,"Bot",,,,,596142,,,-4.066139474757598,-142.80175726619916,-6.6689054182292455,1.2793294454697595,35.95760949721928,-8.266499223147035,"3.69","1.66",,,,"98.9",2485,"6.9",634047,547973,596142,518934,596059,570482,650402,609280,458731,592450,"53.56",,,,,,,,66,1,"4-Seam Fastball",0,2,0,2,2,0,0,2,"Infield shade","Standard",157,"0","-0.038"
"SI","2021-05-18","102.8","0.46","6.24","Chapman, Aroldis",501981,547973,"strikeout","called_strike",,,,,13,"Khris Davis called out on strikes.","R","R","L","TEX","NYY","S",2,,0,2,2021,"0.84","1.63","-0.86","2.4",,628451,,2,9,"Bot",,,,,543309,,,-5.863182417079222,-149.2100693985119,-9.63998163012793,14.029280148703545,39.50276839431913,-5.7084933956027735,"3.32","1.62",,,,"103.5",2436,"7",634067,547973,543309,518934,596059,570482,642180,609280,458731,534606,"53.45",,,"0",1,0,0,,78,3,"Sinker",4,7,4,7,7,4,4,7,"Standard","Standard",164,"-0.016","-0.186"
"FF","2021-05-18","100.8","0.6","6.22","Chapman, Aroldis",501981,547973,,"swinging_strike",,,,,4,"Khris Davis called out on strikes.","R","R","L","TEX","NYY","S",,,0,1,2021,"0.26","1.56","-0.57","2.71",,628451,,2,9,"Bot",,,,,543309,,,-3.927068922658661,-146.51486751575047,-8.18653820424877,4.76769243557938,38.77770474274172,-7.949049761814031,"3.32","1.51",,,,"101.8",2531,"7.2",634067,547973,543309,518934,596059,570482,642180,609280,458731,534606,"53.32",,,,,,,,78,2,"4-Seam Fastball",4,7,4,7,7,4,4,7,"Standard","Standard",160,"0","-0.086"
"FF","2021-05-18","98.8","0.67","6.2","Chapman, Aroldis",501981,547973,,"foul",,,,,2,"Khris Davis called out on strikes.","R","R","L","TEX","NYY","S",,,0,0,2021,"0.42","1.47","-0.09","2.84",,628451,,2,9,"Bot",,,,,543309,,,-3.1079468073122576,-143.82338451026678,-7.290131166901561,6.552422078276901,32.76602553406108,-10.218401772937657,"3.32","1.51",,,,"100.5",2421,"7.2",634067,547973,543309,518934,596059,570482,642180,609280,458731,534606,"53.33",,,,,,,,78,1,"4-Seam Fastball",4,7,4,7,7,4,4,7,"Standard","Standard",154,"0","-0.045"
"SL","2021-05-18","87","0.79","6.24","Chapman, Aroldis",628451,547973,"double","hit_into_play",,,,,1,"Andy Ibanez doubles (1) on a sharp line drive to left fielder Miguel Andujar.","R","R","L","TEX","NYY","X",7,"line_drive",1,0,2021,"-0.64","0.9","-0.37","3.15",,,,2,9,"Bot",43.16,77.75,,,543309,,,-1.4901424446757228,-126.69140003275058,-3.1502157567078233,-6.6160848551569185,25.367140015076295,-22.012348650022112,"3.32","1.51",314,"103.9",20,"88.7",2306,"7.3",634067,547973,543309,518934,596059,570482,642180,609280,458731,534606,"53.22",0.657,0.868,"1.25",1,1,1,6,77,2,"Slider",4,7,4,7,7,4,4,7,"Standard","Standard",287,"0.011","0.202"
"FF","2021-05-18","101","0.75","6.17","Chapman, Aroldis",628451,547973,,"ball",,,,,3,"Andy Ibanez doubles (1) on a sharp line drive to left fielder Miguel Andujar.","R","R","L","TEX","NYY","B",,,0,0,2021,"0.52","1.49","0.78","2.99",,,,2,9,"Bot",,,,,543309,,,-1.1484323446957463,-147.0479607800391,-7.164644124540198,7.845994077032283,35.34516196389829,-9.039666881252517,"2.95","1.35",,,,"102.1",2582,"6.9",634067,547973,543309,518934,596059,570482,642180,609280,458731,534606,"53.64",,,,,,,,77,1,"4-Seam Fastball",4,7,4,7,7,4,4,7,"Standard","Standard",151,"0","0.016"
